Year,JulianDay,NumMon,Month,Day,Date,MeanAirTemperature,TotalRainfall(mm/d),TotalSnowfall(mm/deqv.),TotalPrecipitation(mm/d),MeanQ(m3/s),MeanQmm/day
2014,62,3,Mar,3,2014-03-03,-19.7,0,0,0,2.86,0.20765042
2014,63,3,Mar,4,2014-03-04,-16.9,0,0,0,3.45,0.250487395
2014,64,3,Mar,5,2014-03-05,-14.3,0,0,0,4.17,0.302763025
2014,65,3,Mar,6,2014-03-06,-15.7,0,0.1,0.1,4.69,0.340517647
2014,66,3,Mar,7,2014-03-07,-6.4,0,0,0,4.88,0.354312605
2014,67,3,Mar,8,2014-03-08,4.9,0,0,0,5.16,0.374642017
2014,68,3,Mar,9,2014-03-09,4.9,0.9,0,0.9,5.49,0.398601681
2014,69,3,Mar,10,2014-03-10,1.7,0.2,0,0.2,6.61,0.479919328
2014,70,3,Mar,11,2014-03-11,-0.2,0,0,0,7.93,0.575757983
2014,71,3,Mar,12,2014-03-12,7.6,0,0,0,8.56,0.62149916
2014,72,3,Mar,13,2014-03-13,2.4,0,0,0,9.30,0.675226891
2014,73,3,Mar,14,2014-03-14,2.5,0,0,0,9.11,0.661431933
2014,74,3,Mar,15,2014-03-15,1.2,0.5,0,0.5,8.83,0.641102521
2014,75,3,Mar,16,2014-03-16,3.4,0,0,0,8.55,0.620773109
2014,76,3,Mar,17,2014-03-17,-0.3,0,0.5,0.5,8.74,0.634568067
2014,77,3,Mar,18,2014-03-18,-2.8,0,0,0,8.30,0.602621849
2014,78,3,Mar,19,2014-03-19,1.5,0,0,0,7.97,0.578662185
2014,79,3,Mar,20,2014-03-20,-6.1,0,9,9,7.18,0.521304202
2014,80,3,Mar,21,2014-03-21,-12.8,0,0.6,0.6,6.04,0.438534454
2014,81,3,Mar,22,2014-03-22,-15.9,0,0.1,0.1,5.36,0.389163025
2014,82,3,Mar,23,2014-03-23,-13,0,0,0,5.10,0.370285714
2014,83,3,Mar,24,2014-03-24,-11.4,0,0.1,0.1,4.84,0.351408403
2014,84,3,Mar,25,2014-03-25,-8.2,0,0,0,4.73,0.343421849
2014,85,3,Mar,26,2014-03-26,-9.1,0,1.4,1.4,4.63,0.336161345
2014,86,3,Mar,27,2014-03-27,-11.7,0,0.1,0.1,4.66,0.338339496
2014,87,3,Mar,28,2014-03-28,-9.3,0,0,0,4.51,0.327448739
2014,88,3,Mar,29,2014-03-29,-2.5,0,0.1,0.1,4.42,0.320914286
2014,89,3,Mar,30,2014-03-30,-9.5,0,3.6,3.6,4.61,0.334709244
2014,90,3,Mar,31,2014-03-31,-8.4,0,0,0,4.53,0.32890084
2014,91,4,Apr,1,2014-04-01,-5.8,0,0,0,4.51,0.327448739
2014,92,4,Apr,2,2014-04-02,-5.1,0,1.8,1.8,4.77,0.34632605
2014,93,4,Apr,3,2014-04-03,-3.3,0,0,0,4.97,0.360847059
2014,94,4,Apr,4,2014-04-04,1.6,0,0,0,5.89,0.427643697
2014,95,4,Apr,5,2014-04-05,-0.2,0,0,0,7.35,0.533647059
2014,96,4,Apr,6,2014-04-06,2.3,0,0,0,9.44,0.685391597
2014,97,4,Apr,7,2014-04-07,4.2,0,0,0,10.30,0.747831933
2014,98,4,Apr,8,2014-04-08,7,1.3,0,1.3,12.20,0.885781513
2014,99,4,Apr,9,2014-04-09,2.3,5.2,0,5.2,13.50,0.980168067
2014,100,4,Apr,10,2014-04-10,4.1,0,0,0,12.50,0.907563025
2014,101,4,Apr,11,2014-04-11,5,0.9,0,0.9,11.30,0.820436975
2014,102,4,Apr,12,2014-04-12,-5.4,0,11.4,11.4,10.10,0.733310924
2014,103,4,Apr,13,2014-04-13,-3.5,0,0,0,8.41,0.610608403
2014,104,4,Apr,14,2014-04-14,2.6,0,0,0,7.25,0.526386555
2014,105,4,Apr,15,2014-04-15,2.6,1.8,0,1.8,7.44,0.540181513
2014,106,4,Apr,16,2014-04-16,-3.9,0,5.9,5.9,7.23,0.524934454
2014,107,4,Apr,17,2014-04-17,-2.3,0,3.8,3.8,6.55,0.475563025
2014,108,4,Apr,18,2014-04-18,0.7,3.5,0,3.5,6.82,0.495166387
2014,109,4,Apr,19,2014-04-19,3.7,0,0,0,7.00,0.508235294
2014,110,4,Apr,20,2014-04-20,4.5,0,0,0,7.90,0.573579832
2014,111,4,Apr,21,2014-04-21,5.8,0,0,0,8.82,0.640376471
2014,112,4,Apr,22,2014-04-22,5.9,0,0,0,9.74,0.707173109
2014,113,4,Apr,23,2014-04-23,4.1,0,0,0,10.60,0.769613445
2014,114,4,Apr,24,2014-04-24,2.6,0,0,0,10.30,0.747831933
2014,115,4,Apr,25,2014-04-25,2.6,2.6,0,2.6,9.63,0.699186555
2014,116,4,Apr,26,2014-04-26,-0.2,0,7.9,7.9,9.52,0.6912
2014,117,4,Apr,27,2014-04-27,1.5,0,0,0,8.93,0.648363025
2014,118,4,Apr,28,2014-04-28,2.1,1.5,0,1.5,8.62,0.625855462
2014,119,4,Apr,29,2014-04-29,4.7,0,0,0,8.19,0.594635294
2014,120,4,Apr,30,2014-04-30,8.1,0,0,0,7.92,0.575031933
2014,121,5,May,1,2014-05-01,10.6,0,0,0,8.55,0.620773109
2014,122,5,May,2,2014-05-02,2.5,15.8,0,15.8,11.80,0.856739496
2014,123,5,May,3,2014-05-03,-2.4,0,7.6,7.6,17.00,1.234285714
2014,124,5,May,4,2014-05-04,-0.6,0,8.5,8.5,14.80,1.074554622
2014,125,5,May,5,2014-05-05,0.4,3.3,0,3.3,13.20,0.958386555
2014,126,5,May,6,2014-05-06,-2.6,0,2.7,2.7,12.50,0.907563025
2014,127,5,May,7,2014-05-07,-2,0,0,0,11.40,0.827697479
2014,128,5,May,8,2014-05-08,3.1,0,0,0,11.50,0.834957983
2014,129,5,May,9,2014-05-09,0.9,6.7,0,6.7,14.40,1.045512605
2014,130,5,May,10,2014-05-10,0.9,4.9,0,4.9,18.50,1.343193277
2014,131,5,May,11,2014-05-11,1.4,5.2,0,5.2,17.30,1.256067227
2014,132,5,May,12,2014-05-12,4.5,0,0,0,15.10,1.096336134
2014,133,5,May,13,2014-05-13,6,0,0,0,14.30,1.038252101
2014,134,5,May,14,2014-05-14,7.8,0,0,0,14.90,1.081815126
2014,135,5,May,15,2014-05-15,7.7,3,0,3,17.10,1.241546218
2014,136,5,May,16,2014-05-16,6.6,0,0,0,22.10,1.604571429
2014,137,5,May,17,2014-05-17,7.8,1.8,0,1.8,25.00,1.81512605
2014,138,5,May,18,2014-05-18,6.7,6.4,0,6.4,28.50,2.069243697
2014,139,5,May,19,2014-05-19,7.2,3.6,0,3.6,31.30,2.272537815
2014,140,5,May,20,2014-05-20,7.6,0,0,0,31.60,2.294319328
2014,141,5,May,21,2014-05-21,10.5,0,0,0,31.20,2.265277311
2014,142,5,May,22,2014-05-22,12.4,0,0,0,32.80,2.381445378
2014,143,5,May,23,2014-05-23,12.5,0,0,0,36.80,2.671865546
2014,144,5,May,24,2014-05-24,9.9,0,0,0,38.70,2.809815126
2014,145,5,May,25,2014-05-25,9.1,0,0,0,35.90,2.606521008
2014,146,5,May,26,2014-05-26,8.2,0.6,0,0.6,32.10,2.330621849
2014,147,5,May,27,2014-05-27,6.9,0,0,0,29.80,2.163630252
2014,148,5,May,28,2014-05-28,7,10,0,10,28.70,2.083764706
2014,149,5,May,29,2014-05-29,7,8.8,0,8.8,34.10,2.475831933
2014,150,5,May,30,2014-05-30,9.2,0,0,0,31.30,2.272537815
2014,151,5,May,31,2014-05-31,8.7,4.2,0,4.2,28.80,2.09102521
2014,152,6,Jun,1,2014-06-01,8.8,3.7,0,3.7,28.00,2.032941176
2014,153,6,Jun,2,2014-06-02,8.3,3,0,3,28.30,2.054722689
2014,154,6,Jun,3,2014-06-03,9.4,6.9,0,6.9,28.00,2.032941176
2014,155,6,Jun,4,2014-06-04,11.1,1.2,0,1.2,29.00,2.105546218
2014,156,6,Jun,5,2014-06-05,3.3,12.6,0,12.6,30.10,2.185411765
2014,157,6,Jun,6,2014-06-06,6.5,0,0,0,30.00,2.178151261
2014,158,6,Jun,7,2014-06-07,6.9,0,0,0,26.70,1.938554622
2014,159,6,Jun,8,2014-06-08,8.6,0,0,0,24.30,1.764302521
2014,160,6,Jun,9,2014-06-09,9.3,0,0,0,22.60,1.64087395
2014,161,6,Jun,10,2014-06-10,6.3,7.2,0,7.2,23.10,1.677176471
2014,162,6,Jun,11,2014-06-11,8.6,0.7,0,0.7,22.20,1.611831933
2014,163,6,Jun,12,2014-06-12,8.3,0,0,0,20.60,1.495663866
2014,164,6,Jun,13,2014-06-13,8.5,5.2,0,5.2,20.90,1.517445378
2014,165,6,Jun,14,2014-06-14,9.3,7.4,0,7.4,23.70,1.720739496
2014,166,6,Jun,15,2014-06-15,5.7,12.4,0,12.4,24.30,1.764302521
2014,167,6,Jun,16,2014-06-16,6.6,28.5,0,28.5,30.10,2.185411765
2014,168,6,Jun,17,2014-06-17,6.8,15.6,0,15.6,39.30,2.853378151
2014,169,6,Jun,18,2014-06-18,9.2,3,0,3,52.00,3.775462185
2014,170,6,Jun,19,2014-06-19,10.5,32.5,0,32.5,89.60,6.505411765
2014,171,6,Jun,20,2014-06-20,11.6,0.2,0,0.2,105.00,7.623529412
2014,172,6,Jun,21,2014-06-21,11.2,1,0,1,81.50,5.917310924
2014,173,6,Jun,22,2014-06-22,10.9,0,0,0,64.00,4.646722689
2014,174,6,Jun,23,2014-06-23,11.4,4.2,0,4.2,50.00,3.630252101
2014,175,6,Jun,24,2014-06-24,11.6,3,0,3,43.70,3.172840336
2014,176,6,Jun,25,2014-06-25,11.8,0.2,0,0.2,41.00,2.976806723
2014,177,6,Jun,26,2014-06-26,9.9,0,0,0,37.10,2.693647059
2014,178,6,Jun,27,2014-06-27,11.2,6.2,0,6.2,33.40,2.425008403
2014,179,6,Jun,28,2014-06-28,11,1.2,0,1.2,32.60,2.36692437
2014,180,6,Jun,29,2014-06-29,9.8,0.2,0,0.2,30.40,2.207193277
2014,181,6,Jun,30,2014-06-30,11.7,0.2,0,0.2,27.80,2.018420168
2014,182,7,Jul,1,2014-07-01,12.4,0,0,0,25.10,1.822386555
2014,183,7,Jul,2,2014-07-02,14.9,0,0,0,23.60,1.713478992
2014,184,7,Jul,3,2014-07-03,18,0,0,0,23.50,1.706218487
2014,185,7,Jul,4,2014-07-04,16,0,0,0,23.40,1.698957983
2014,186,7,Jul,5,2014-07-05,17.1,0,0,0,22.40,1.626352941
2014,187,7,Jul,6,2014-07-06,16.1,0,0,0,21.10,1.531966387
2014,188,7,Jul,7,2014-07-07,14,3.3,0,3.3,20.80,1.510184874
2014,189,7,Jul,8,2014-07-08,15.1,0,0,0,19.90,1.444840336
2014,190,7,Jul,9,2014-07-09,17.2,0,0,0,19.60,1.423058824
2014,191,7,Jul,10,2014-07-10,13.8,0,0,0,18.30,1.328672269
2014,192,7,Jul,11,2014-07-11,14.6,0,0,0,17.40,1.263327731
2014,193,7,Jul,12,2014-07-12,15.9,0,0,0,16.50,1.197983193
2014,194,7,Jul,13,2014-07-13,17.4,0,0,0,15.90,1.154420168
2014,195,7,Jul,14,2014-07-14,16.1,0,0,0,15.10,1.096336134
2014,196,7,Jul,15,2014-07-15,17.6,0,0,0,15.00,1.08907563
2014,197,7,Jul,16,2014-07-16,19.1,0,0,0,14.90,1.081815126
2014,198,7,Jul,17,2014-07-17,17.2,1.3,0,1.3,14.60,1.060033613
2014,199,7,Jul,18,2014-07-18,12.8,0,0,0,14.30,1.038252101
2014,200,7,Jul,19,2014-07-19,17.1,0,0,0,13.60,0.987428571
2014,201,7,Jul,20,2014-07-20,13.7,0,0,0,13.20,0.958386555
2014,202,7,Jul,21,2014-07-21,12.4,1.3,0,1.3,12.60,0.914823529
2014,203,7,Jul,22,2014-07-22,13,0.2,0,0.2,11.80,0.856739496
2014,204,7,Jul,23,2014-07-23,15.3,3.3,0,3.3,11.40,0.827697479
2014,205,7,Jul,24,2014-07-24,11.5,0,0,0,11.20,0.813176471
2014,206,7,Jul,25,2014-07-25,13.5,0,0,0,10.50,0.762352941
2014,207,7,Jul,26,2014-07-26,11.8,0,0,0,10.40,0.755092437
2014,208,7,Jul,27,2014-07-27,14.1,0,0,0,10.00,0.72605042
2014,209,7,Jul,28,2014-07-28,16.5,0,0,0,9.31,0.675952941
2014,210,7,Jul,29,2014-07-29,18.1,0,0,0,8.46,0.614238655
2014,211,7,Jul,30,2014-07-30,18.9,0.9,0,0.9,8.06,0.585196639
2014,212,7,Jul,31,2014-07-31,16.5,29.8,0,29.8,8.23,0.597539496
2014,213,8,Aug,1,2014-08-01,16.6,0.3,0,0.3,11.90,0.864
2014,214,8,Aug,2,2014-08-02,16.7,0,0,0,9.87,0.716611765
2014,215,8,Aug,3,2014-08-03,15.6,2.3,0,2.3,10.60,0.769613445
2014,216,8,Aug,4,2014-08-04,12.5,15.2,0,15.2,12.10,0.878521008
2014,217,8,Aug,5,2014-08-05,14.5,0.3,0,0.3,13.50,0.980168067
2014,218,8,Aug,6,2014-08-06,15.5,0,0,0,12.00,0.871260504
2014,219,8,Aug,7,2014-08-07,16,0.8,0,0.8,9.86,0.715885714
2014,220,8,Aug,8,2014-08-08,13,1.5,0,1.5,9.86,0.715885714
2014,221,8,Aug,9,2014-08-09,10.6,0.3,0,0.3,9.38,0.681035294
2014,222,8,Aug,10,2014-08-10,14,0,0,0,8.44,0.612786555
2014,223,8,Aug,11,2014-08-11,15.8,0,0,0,8.03,0.583018487
2014,224,8,Aug,12,2014-08-12,17.1,0,0,0,7.90,0.573579832
2014,225,8,Aug,13,2014-08-13,19.5,26.8,0,26.8,7.86,0.57067563
2014,226,8,Aug,14,2014-08-14,14.4,0.5,0,0.5,8.42,0.611334454
2014,227,8,Aug,15,2014-08-15,15.1,0.3,0,0.3,8.18,0.593909244
2014,228,8,Aug,16,2014-08-16,15.2,1.8,0,1.8,8.20,0.595361345
2014,229,8,Aug,17,2014-08-17,15.2,2.3,0,2.3,8.16,0.592457143
2014,230,8,Aug,18,2014-08-18,16.1,0,0,0,7.95,0.577210084
2014,231,8,Aug,19,2014-08-19,14.3,0.5,0,0.5,7.78,0.564867227
2014,232,8,Aug,20,2014-08-20,8.5,12.9,0,12.9,8.18,0.593909244
2014,233,8,Aug,21,2014-08-21,7.4,5.9,0,5.9,9.26,0.672322689
2014,234,8,Aug,22,2014-08-22,7.3,15.2,0,15.2,10.00,0.72605042
2014,235,8,Aug,23,2014-08-23,7.6,0,0,0,12.40,0.900302521
2014,236,8,Aug,24,2014-08-24,8.5,0,0,0,12.10,0.878521008
2014,237,8,Aug,25,2014-08-25,9.9,0,0,0,11.20,0.813176471
2014,238,8,Aug,26,2014-08-26,13.6,0,0,0,10.40,0.755092437
2014,239,8,Aug,27,2014-08-27,16.3,0,0,0,9.73,0.706447059
2014,240,8,Aug,28,2014-08-28,7.6,8,0,8,9.42,0.683939496
2014,241,8,Aug,29,2014-08-29,10.1,0,0,0,9.50,0.689747899
2014,242,8,Aug,30,2014-08-30,10,0,0,0,9.09,0.659979832
2014,243,8,Aug,31,2014-08-31,8.4,0,0,0,8.74,0.634568067
2014,244,9,Sep,1,2014-09-01,8.7,0,0,0,8.46,0.614238655
2014,245,9,Sep,2,2014-09-02,6.7,5.7,0,5.7,8.31,0.603347899
2014,246,9,Sep,3,2014-09-03,4.5,43.3,0,43.3,10.30,0.747831933
2014,247,9,Sep,4,2014-09-04,6.7,0,0,0,14.60,1.060033613
2014,248,9,Sep,5,2014-09-05,9.5,0,0,0,12.50,0.907563025
2014,249,9,Sep,6,2014-09-06,12.2,0,0,0,12.20,0.885781513
2014,250,9,Sep,7,2014-09-07,12.7,0.3,0,0.3,12.50,0.907563025
2014,251,9,Sep,8,2014-09-08,2.2,5.4,0,5.4,14.90,1.081815126
2014,252,9,Sep,9,2014-09-09,-1.7,0,8.1,8.1,14.50,1.052773109
2014,253,9,Sep,10,2014-09-10,-2,0,0,0,15.40,1.118117647
2014,254,9,Sep,11,2014-09-11,-1.3,0,22.4,22.4,14.00,1.016470588
2014,255,9,Sep,12,2014-09-12,0.4,1.4,0,1.4,14.00,1.016470588
2014,256,9,Sep,13,2014-09-13,4.7,0,0,0,14.00,1.016470588
2014,257,9,Sep,14,2014-09-14,6.9,0,0,0,14.50,1.052773109
2014,258,9,Sep,15,2014-09-15,10.2,0,0,0,15.50,1.125378151
2014,259,9,Sep,16,2014-09-16,12.6,0,0,0,16.10,1.168941176
2014,260,9,Sep,17,2014-09-17,12.8,0,0,0,16.70,1.212504202
2014,261,9,Sep,18,2014-09-18,14.2,0,0,0,16.50,1.197983193
2014,262,9,Sep,19,2014-09-19,12,0,0,0,16.30,1.183462185
2014,263,9,Sep,20,2014-09-20,10.5,0,0,0,15.50,1.125378151
2014,264,9,Sep,21,2014-09-21,13.8,0,0,0,14.30,1.038252101
2014,265,9,Sep,22,2014-09-22,14.9,0,0,0,13.40,0.972907563
2014,266,9,Sep,23,2014-09-23,14.3,2.6,0,2.6,12.70,0.922084034
2014,267,9,Sep,24,2014-09-24,15.2,0,0,0,12.20,0.885781513
2014,268,9,Sep,25,2014-09-25,12.9,0,0,0,11.50,0.834957983
2014,269,9,Sep,26,2014-09-26,10.3,2.9,0,2.9,11.20,0.813176471
2014,270,9,Sep,27,2014-09-27,4.4,1.4,0,1.4,10.90,0.791394958
2014,271,9,Sep,28,2014-09-28,7.8,0,0,0,10.50,0.762352941
2014,272,9,Sep,29,2014-09-29,9.8,0,0,0,10.20,0.740571429
2014,273,9,Sep,30,2014-09-30,5.8,4,0,4,9.99,0.72532437
2014,274,10,Oct,1,2014-10-01,5.1,0.4,0,0.4,9.94,0.721694118
2014,275,10,Oct,2,2014-10-02,0.6,15.9,0,15.9,10.00,0.72605042
2014,276,10,Oct,3,2014-10-03,2.6,0.4,0,0.4,9.54,0.692652101
2014,277,10,Oct,4,2014-10-04,12,0,0,0,9.39,0.681761345
2014,278,10,Oct,5,2014-10-05,9.1,0,0,0,9.35,0.678857143
2014,279,10,Oct,6,2014-10-06,11.8,0,0,0,8.98,0.651993277
2014,280,10,Oct,7,2014-10-07,7,0,0,0,8.75,0.635294118
2014,281,10,Oct,8,2014-10-08,7.5,0,0,0,8.52,0.618594958
2014,282,10,Oct,9,2014-10-09,6.6,0,0,0,8.41,0.610608403
2014,283,10,Oct,10,2014-10-10,9.2,0,0,0,8.28,0.601169748
2014,284,10,Oct,11,2014-10-11,8.3,0,0,0,8.12,0.589552941
2014,285,10,Oct,12,2014-10-12,6.3,0,0,0,7.95,0.577210084
2014,286,10,Oct,13,2014-10-13,7.3,0,0,0,7.82,0.567771429
2014,287,10,Oct,14,2014-10-14,7.5,0,0,0,7.77,0.564141176
2014,288,10,Oct,15,2014-10-15,3.7,3.8,0,3.8,7.90,0.573579832
2014,289,10,Oct,16,2014-10-16,5.1,0,0,0,7.81,0.567045378
2014,290,10,Oct,17,2014-10-17,5.2,0,0,0,7.66,0.556154622
2014,291,10,Oct,18,2014-10-18,8.3,0,0,0,7.55,0.548168067
2014,292,10,Oct,19,2014-10-19,7.6,0,0,0,7.44,0.540181513
2014,293,10,Oct,20,2014-10-20,9.8,0,0,0,7.37,0.53509916
2014,294,10,Oct,21,2014-10-21,5.8,0,0,0,7.27,0.527838655
2014,295,10,Oct,22,2014-10-22,6.4,0,0,0,7.24,0.525660504
2014,296,10,Oct,23,2014-10-23,6.6,0.4,0,0.4,7.13,0.51767395
2014,297,10,Oct,24,2014-10-24,3.1,0,0,0,7.09,0.514769748
2014,298,10,Oct,25,2014-10-25,3.5,0,0,0,7.02,0.509687395
2014,299,10,Oct,26,2014-10-26,4.9,0,0,0,7.00,0.508235294
2014,300,10,Oct,27,2014-10-27,-0.8,0,0,0,6.93,0.503152941
2014,301,10,Oct,28,2014-10-28,1.8,0,0,0,6.86,0.498070588
2014,302,10,Oct,29,2014-10-29,5.3,0,0,0,6.80,0.493714286
2014,303,10,Oct,30,2014-10-30,3,0,0,0,6.73,0.488631933
2014,304,10,Oct,31,2014-10-31,8.4,0.4,0,0.4,6.69,0.485727731
2014,305,11,Nov,1,2014-11-01,-0.3,0,1.2,1.2,6.97,0.506057143
2014,306,11,Nov,2,2014-11-02,0.8,11.8,0,11.8,7.67,0.556880672
2014,307,11,Nov,3,2014-11-03,0.5,4.1,0,4.1,7.04,0.511139496
2014,308,11,Nov,4,2014-11-04,4.3,2.1,0,2.1,6.92,0.502426891
2014,309,11,Nov,5,2014-11-05,1.8,0.6,0,0.6,7.02,0.509687395
2014,310,11,Nov,6,2014-11-06,7.2,0,0,0,6.95,0.504605042
2014,311,11,Nov,7,2014-11-07,1.6,1.2,0,1.2,7.07,0.513317647
2014,312,11,Nov,8,2014-11-08,4.5,0,0,0,7.16,0.519852101
2014,313,11,Nov,9,2014-11-09,-4.7,0,0,0,7.11,0.516221849
2014,314,11,Nov,10,2014-11-10,-14.1,0,0,0,6.92,0.502426891
2014,315,11,Nov,11,2014-11-11,-16.4,0,0,0,6.60,0.479193277
2014,316,11,Nov,12,2014-11-12,-16.9,0,0.3,0.3,6.96,0.505331092
2014,317,11,Nov,13,2014-11-13,-14.7,0,0,0,6.54,0.474836975
2014,318,11,Nov,14,2014-11-14,-15.7,0,0,0,6.12,0.444342857
2014,319,11,Nov,15,2014-11-15,-12.1,0,0,0,6.37,0.462494118
2014,320,11,Nov,16,2014-11-16,-4.6,0,0,0,7.38,0.53582521
2014,321,11,Nov,17,2014-11-17,-3.6,0,0,0,7.45,0.540907563
2014,322,11,Nov,18,2014-11-18,-2.8,0,0,0,6.85,0.497344538
2014,323,11,Nov,19,2014-11-19,-6.4,0,0,0,6.16,0.447247059
2014,324,11,Nov,20,2014-11-20,-1,0,0,0,5.92,0.429821849
2014,325,11,Nov,21,2014-11-21,2.7,0,0,0,6.08,0.441438655
2014,326,11,Nov,22,2014-11-22,0.1,0,0,0,5.87,0.426191597
2014,327,11,Nov,23,2014-11-23,-0.5,0,0,0,5.67,0.411670588
2014,328,11,Nov,24,2014-11-24,-1.3,0,0,0,5.58,0.405136134
2014,329,11,Nov,25,2014-11-25,-1.4,0,0,0,5.57,0.404410084
2014,330,11,Nov,26,2014-11-26,-4.1,0,0.7,0.7,5.57,0.404410084
2014,331,11,Nov,27,2014-11-27,-9.3,0,0.4,0.4,5.54,0.402231933
2014,332,11,Nov,28,2014-11-28,-19.6,0,21.7,21.7,5.42,0.393519328
2014,333,11,Nov,29,2014-11-29,-23.6,0,1.9,1.9,5.21,0.378272269
2014,334,11,Nov,30,2014-11-30,-22.1,0,0,0,5.45,0.395697479
2014,335,12,Dec,1,2014-12-01,-10.3,0,0,0,5.53,0.401505882
2014,336,12,Dec,2,2014-12-02,-10.3,0,0,0,5.36,0.389163025
2014,337,12,Dec,3,2014-12-03,-8.6,0,0,0,5.18,0.376094118
2014,338,12,Dec,4,2014-12-04,-7.7,0,0,0,5.08,0.368833613
2014,339,12,Dec,5,2014-12-05,-8.8,0,0,0,5.01,0.363751261
2014,340,12,Dec,6,2014-12-06,-1.9,0,0,0,4.82,0.349956303
2014,341,12,Dec,7,2014-12-07,-0.4,0,0,0,4.80,0.348504202
2014,342,12,Dec,8,2014-12-08,0,0,0,0,4.80,0.348504202
2014,343,12,Dec,9,2014-12-09,4.3,0,0,0,4.85,0.352134454
2014,344,12,Dec,10,2014-12-10,6.7,0,0,0,4.98,0.361573109
2014,345,12,Dec,11,2014-12-11,5.4,0,0,0,4.95,0.359394958
2014,346,12,Dec,12,2014-12-12,4.8,0,0,0,4.80,0.348504202
2014,347,12,Dec,13,2014-12-13,-1.1,0,2.7,2.7,4.71,0.341969748
2014,348,12,Dec,14,2014-12-14,-5.9,0,0.8,0.8,4.67,0.339065546
2014,349,12,Dec,15,2014-12-15,-9.2,0,0,0,4.72,0.342695798
2014,350,12,Dec,16,2014-12-16,-10.3,0,0,0,4.81,0.349230252
2014,351,12,Dec,17,2014-12-17,-5.1,0,0,0,4.90,0.355764706
2014,352,12,Dec,18,2014-12-18,-2.6,0,0,0,4.96,0.360121008
2014,353,12,Dec,19,2014-12-19,-3,0,0,0,4.98,0.361573109
2014,354,12,Dec,20,2014-12-20,-1.6,0,0,0,4.94,0.358668908
2014,355,12,Dec,21,2014-12-21,-1.2,0,0,0,4.90,0.355764706
2014,356,12,Dec,22,2014-12-22,-1,0,0,0,4.88,0.354312605
2014,357,12,Dec,23,2014-12-23,-3.1,0,0,0,4.91,0.356490756
2014,358,12,Dec,24,2014-12-24,-3.4,0,0,0,4.91,0.356490756
2014,359,12,Dec,25,2014-12-25,-6.5,0,2.2,2.2,4.82,0.349956303
2014,360,12,Dec,26,2014-12-26,-10.6,0,0.9,0.9,4.71,0.341969748
2014,361,12,Dec,27,2014-12-27,-8.2,0,0,0,4.62,0.335435294
2014,362,12,Dec,28,2014-12-28,-11.8,0,1.2,1.2,4.61,0.334709244
2014,363,12,Dec,29,2014-12-29,-22.8,0,0.7,0.7,4.65,0.337613445
2014,364,12,Dec,30,2014-12-30,-15.8,0,0,0,4.63,0.336161345
2014,365,12,Dec,31,2014-12-31,-3.7,0,0,0,4.39,0.318736134
2015,1,1,Jan,1,2015-01-01,-3.2,0,0,0,3.95,0.286789916
2015,2,1,Jan,2,2015-01-02,-7.6,0,4.1,4.1,3.70,0.268638655
2015,3,1,Jan,3,2015-01-03,-20.8,0,0.6,0.6,3.54,0.257021849
2015,4,1,Jan,4,2015-01-04,-21.5,0,0.1,0.1,3.43,0.249035294
2015,5,1,Jan,5,2015-01-05,-15.1,0,0,0,3.47,0.251939496
2015,6,1,Jan,6,2015-01-06,-15.2,0,1,1,3.64,0.264282353
2015,7,1,Jan,7,2015-01-07,-7,0,0,0,3.65,0.265008403
2015,8,1,Jan,8,2015-01-08,-13.1,0,0.6,0.6,3.49,0.253391597
2015,9,1,Jan,9,2015-01-09,-12.1,0,0,0,3.31,0.240322689
2015,10,1,Jan,10,2015-01-10,-5.8,0,0,0,3.34,0.24250084
2015,11,1,Jan,11,2015-01-11,-9,0,0,0,3.58,0.25992605
2015,12,1,Jan,12,2015-01-12,-10.1,0,0,0,3.93,0.285337815
2015,13,1,Jan,13,2015-01-13,-4.1,0,0,0,4.23,0.307119328
2015,14,1,Jan,14,2015-01-14,3.6,0,0,0,4.39,0.318736134
2015,15,1,Jan,15,2015-01-15,1.4,0,0,0,4.45,0.323092437
2015,16,1,Jan,16,2015-01-16,1,0,0,0,4.49,0.325996639
2015,17,1,Jan,17,2015-01-17,1.8,0,0,0,4.57,0.331805042
2015,18,1,Jan,18,2015-01-18,1.2,0,0,0,4.68,0.339791597
2015,19,1,Jan,19,2015-01-19,0.5,0,0,0,4.81,0.349230252
2015,20,1,Jan,20,2015-01-20,-4.2,0,0,0,4.95,0.359394958
2015,21,1,Jan,21,2015-01-21,-2.2,0,0,0,5.07,0.368107563
2015,22,1,Jan,22,2015-01-22,4.1,0,0,0,5.17,0.375368067
2015,23,1,Jan,23,2015-01-23,4.6,0,0,0,5.23,0.37972437
2015,24,1,Jan,24,2015-01-24,5.7,0,0,0,5.25,0.381176471
2015,25,1,Jan,25,2015-01-25,8.5,0,0,0,5.23,0.37972437
2015,26,1,Jan,26,2015-01-26,8.5,0,0,0,5.17,0.375368067
2015,27,1,Jan,27,2015-01-27,6.8,0,0,0,5.08,0.368833613
2015,28,1,Jan,28,2015-01-28,0,0,0,0,4.95,0.359394958
2015,29,1,Jan,29,2015-01-29,1.6,0,0,0,4.79,0.347778151
2015,30,1,Jan,30,2015-01-30,-0.4,0,0.1,0.1,4.59,0.333257143
2015,31,1,Jan,31,2015-01-31,-12.4,0,4.1,4.1,4.36,0.316557983
2015,32,2,Feb,1,2015-02-01,-11.8,0,0,0,4.06,0.294776471
